 3.319015e+01 -3.318426e+01  1.000000e+00  5.888339e-03
 2.962190e+01 -2.962889e+01  1.000000e+00 -6.992523e-03
 3.166711e+01 -3.166575e+01  1.000000e+00  1.367958e-03
 3.815735e+01 -3.815890e+01  1.000000e+00 -1.554539e-03
 3.420463e+01 -3.419142e+01  1.000000e+00  1.320955e-02
 3.402298e+01 -3.403267e+01  1.000000e+00 -9.684096e-03
 3.157903e+01 -3.158170e+01  1.000000e+00 -2.670235e-03
 3.404929e+01 -3.405628e+01  1.000000e+00 -6.985389e-03
 3.477952e+01 -3.477391e+01  1.000000e+00  5.604584e-03
 3.262793e+01 -3.262298e+01  1.000000e+00  4.946385e-03
 3.719323e+01 -3.718277e+01  1.000000e+00  1.046962e-02
 3.209163e+01 -3.209723e+01  1.000000e+00 -5.603559e-03
 3.361686e+01 -3.361682e+01  1.000000e+00  4.076451e-05
 3.540301e+01 -3.539326e+01  1.000000e+00  9.745586e-03
 3.389802e+01 -3.390855e+01  1.000000e+00 -1.052944e-02
 3.504610e+01 -3.504380e+01  1.000000e+00  2.302216e-03
 3.339061e+01 -3.338787e+01  1.000000e+00  2.738939e-03
 3.612998e+01 -3.613939e+01  1.000000e+00 -9.411830e-03
 3.659679e+01 -3.659504e+01  1.000000e+00  1.747830e-03
 6.152658e+02 -6.152828e+02  2.000000e+01 -1.699327e-02
 6.020162e+02 -6.020284e+02  2.000000e+01 -1.219485e-02
 5.899610e+02 -5.899997e+02  2.000000e+01 -3.874252e-02
 5.829794e+02 -5.829747e+02  2.000000e+01  4.659291e-03
 5.708104e+02 -5.707973e+02  2.000000e+01  1.312302e-02
 5.949187e+02 -5.948899e+02  2.000000e+01  2.880032e-02
 6.133017e+02 -6.132880e+02  2.000000e+01  1.372062e-02
 5.882580e+02 -5.882670e+02  2.000000e+01 -8.992612e-03
 6.060480e+02 -6.060625e+02  2.000000e+01 -1.453038e-02
 6.215623e+02 -6.216212e+02  2.000000e+01 -5.885458e-02
 5.873941e+02 -5.873767e+02  2.000000e+01  1.742583e-02
 6.246473e+02 -6.246275e+02  2.000000e+01  1.977335e-02
 6.047080e+02 -6.047239e+02  2.000000e+01 -1.591039e-02
 6.121132e+02 -6.121097e+02  2.000000e+01  3.439093e-03
 5.904614e+02 -5.904381e+02  2.000000e+01  2.330323e-02
 6.066068e+02 -6.065508e+02  2.000000e+01  5.603152e-02
 5.847617e+02 -5.847832e+02  2.000000e+01 -2.146813e-02
 5.964112e+02 -5.963934e+02  2.000000e+01  1.783511e-02
 5.936215e+02 -5.936401e+02  2.000000e+01 -1.857706e-02
 5.957450e+02 -5.957057e+02  2.000000e+01  3.928464e-02
 6.011384e+02 -6.011403e+02  2.000000e+01 -1.875037e-03
 5.746815e+02 -5.746372e+02  2.000000e+01  4.434910e-02
 6.174934e+02 -6.174831e+02  2.000000e+01  1.036326e-02
 6.054848e+02 -6.054933e+02  2.000000e+01 -8.577806e-03
 6.300052e+02 -6.299882e+02  2.000000e+01  1.694180e-02
 5.896817e+02 -5.896982e+02  2.000000e+01 -1.655184e-02
 5.825931e+02 -5.825822e+02  2.000000e+01  1.096107e-02
 5.894256e+02 -5.893983e+02  2.000000e+01  2.728780e-02
 6.306240e+02 -6.306717e+02  2.000000e+01 -4.767658e-02
 6.119334e+02 -6.119134e+02  2.000000e+01  2.002530e-02
 6.008965e+02 -6.009053e+02  2.000000e+01 -8.801008e-03
 6.137839e+02 -6.137740e+02  2.000000e+01  9.952781e-03
 6.061908e+02 -6.062307e+02  2.000000e+01 -3.982861e-02
 5.958319e+02 -5.958549e+02  2.000000e+01 -2.296870e-02
 6.153479e+02 -6.153534e+02  2.000000e+01 -5.434486e-03
 5.998966e+02 -5.998947e+02  2.000000e+01  1.845508e-03
 6.047310e+02 -6.047523e+02  2.000000e+01 -2.129373e-02
 6.038866e+02 -6.038895e+02  2.000000e+01 -2.881314e-03
 6.116096e+02 -6.116173e+02  2.000000e+01 -7.729289e-03
 5.882909e+02 -5.883012e+02  2.000000e+01 -1.031473e-02
 6.245973e+02 -6.245720e+02  2.000000e+01  2.537043e-02
 6.174015e+02 -6.173556e+02  2.000000e+01  4.587877e-02
 5.963184e+02 -5.962761e+02  2.000000e+01  4.233221e-02
 5.891430e+02 -5.891791e+02  2.000000e+01 -3.606827e-02
 6.219489e+02 -6.219691e+02  2.000000e+01 -2.017913e-02
 5.881544e+02 -5.881474e+02  2.000000e+01  6.937112e-03
 6.083538e+02 -6.083595e+02  2.000000e+01 -5.706698e-03
 6.060082e+02 -6.059819e+02  2.000000e+01  2.622888e-02
 5.949320e+02 -5.949566e+02  2.000000e+01 -2.458987e-02
 5.910341e+02 -5.910172e+02  2.000000e+01  1.694254e-02
 1.529478e+03 -1.529491e+03  5.000000e+01 -1.232899e-02
 1.510750e+03 -1.510704e+03  5.000000e+01  4.679634e-02
 1.462755e+03 -1.462720e+03  5.000000e+01  3.414318e-02
 1.508240e+03 -1.508170e+03  5.000000e+01  6.943439e-02
 1.453379e+03 -1.453378e+03  5.000000e+01  7.582514e-04
 1.511098e+03 -1.511101e+03  5.000000e+01 -2.817097e-03
 1.499646e+03 -1.499682e+03  5.000000e+01 -3.581263e-02
 1.480579e+03 -1.480658e+03  5.000000e+01 -7.901549e-02
 1.486286e+03 -1.486373e+03  5.000000e+01 -8.690121e-02
 1.546639e+03 -1.546640e+03  5.000000e+01 -1.581925e-04
 1.497191e+03 -1.497138e+03  5.000000e+01  5.266570e-02
 1.503202e+03 -1.503189e+03  5.000000e+01  1.373527e-02
 1.516604e+03 -1.516578e+03  5.000000e+01  2.592458e-02
 1.527409e+03 -1.527358e+03  5.000000e+01  5.107072e-02
 1.482348e+03 -1.482300e+03  5.000000e+01  4.832942e-02
 1.512132e+03 -1.512111e+03  5.000000e+01  2.028444e-02
 1.465085e+03 -1.465082e+03  5.000000e+01  3.169086e-03
 1.515682e+03 -1.515690e+03  5.000000e+01 -7.699259e-03
 1.494835e+03 -1.494834e+03  5.000000e+01  1.113103e-03
 1.464608e+03 -1.464567e+03  5.000000e+01  4.132979e-02
 1.512811e+03 -1.512811e+03  5.000000e+01  1.297232e-04
 1.475444e+03 -1.475482e+03  5.000000e+01 -3.758666e-02
 1.519503e+03 -1.519457e+03  5.000000e+01  4.606263e-02
 1.530356e+03 -1.530350e+03  5.000000e+01  5.671917e-03
 1.550639e+03 -1.550566e+03  5.000000e+01  7.226125e-02
 1.486554e+03 -1.486605e+03  5.000000e+01 -5.054961e-02
 1.478990e+03 -1.479009e+03  5.000000e+01 -1.933298e-02
 1.497972e+03 -1.497986e+03  5.000000e+01 -1.447528e-02
 1.520061e+03 -1.520104e+03  5.000000e+01 -4.348545e-02
 1.501261e+03 -1.501207e+03  5.000000e+01  5.439468e-02
 1.511986e+03 -1.511929e+03  5.000000e+01  5.683172e-02
 1.529208e+03 -1.529150e+03  5.000000e+01  5.771907e-02
 1.504028e+03 -1.504049e+03  5.000000e+01 -2.083572e-02
 1.516476e+03 -1.516478e+03  5.000000e+01 -2.054223e-03
 1.485520e+03 -1.485524e+03  5.000000e+01 -3.857399e-03
 1.529331e+03 -1.529252e+03  5.000000e+01  7.934847e-02
 1.511201e+03 -1.511222e+03  5.000000e+01 -2.081479e-02
 1.502434e+03 -1.502434e+03  5.000000e+01  2.345893e-04
 1.505186e+03 -1.505151e+03  5.000000e+01  3.561822e-02
 1.464468e+03 -1.464500e+03  5.000000e+01 -3.282611e-02
 1.551963e+03 -1.552032e+03  5.000000e+01 -6.906409e-02
 1.517145e+03 -1.517175e+03  5.000000e+01 -3.004288e-02
 1.509737e+03 -1.509844e+03  5.000000e+01 -1.069299e-01
 1.483144e+03 -1.483150e+03  5.000000e+01 -5.952273e-03
 1.511377e+03 -1.511455e+03  5.000000e+01 -7.837198e-02
 1.500208e+03 -1.500202e+03  5.000000e+01  6.087471e-03
 1.522298e+03 -1.522243e+03  5.000000e+01  5.495271e-02
 1.530692e+03 -1.530754e+03  5.000000e+01 -6.177783e-02
 1.494424e+03 -1.494342e+03  5.000000e+01  8.252612e-02
 1.509378e+03 -1.509354e+03  5.000000e+01  2.444190e-02
 3.015264e+03 -3.015249e+03  1.000000e+02  1.512336e-02
 3.001224e+03 -3.001232e+03  1.000000e+02 -7.848402e-03
 2.970576e+03 -2.970626e+03  1.000000e+02 -4.959315e-02
 2.962846e+03 -2.962822e+03  1.000000e+02  2.393712e-02
 2.976011e+03 -2.975993e+03  1.000000e+02  1.716243e-02
 3.036431e+03 -3.036465e+03  1.000000e+02 -3.421424e-02
 2.994344e+03 -2.994331e+03  1.000000e+02  1.292108e-02
 2.902076e+03 -2.902070e+03  1.000000e+02  6.148684e-03
 2.946887e+03 -2.947026e+03  1.000000e+02 -1.391879e-01
 3.045505e+03 -3.045553e+03  1.000000e+02 -4.808311e-02
 2.985992e+03 -2.986038e+03  1.000000e+02 -4.641957e-02
 3.019282e+03 -3.019229e+03  1.000000e+02  5.358053e-02
 2.994330e+03 -2.994334e+03  1.000000e+02 -4.941663e-03
 3.000541e+03 -3.000589e+03  1.000000e+02 -4.830259e-02
 2.989406e+03 -2.989253e+03  1.000000e+02  1.536787e-01
 3.028317e+03 -3.028238e+03  1.000000e+02  7.873518e-02
 2.953484e+03 -2.953395e+03  1.000000e+02  8.852145e-02
 2.985863e+03 -2.985963e+03  1.000000e+02 -9.997997e-02
 2.976232e+03 -2.976177e+03  1.000000e+02  5.543764e-02
 2.934803e+03 -2.934909e+03  1.000000e+02 -1.057289e-01
 3.031711e+03 -3.031684e+03  1.000000e+02  2.686230e-02
 2.989244e+03 -2.989286e+03  1.000000e+02 -4.175140e-02
 2.984683e+03 -2.984551e+03  1.000000e+02  1.311756e-01
 3.008930e+03 -3.008812e+03  1.000000e+02  1.174195e-01
 3.032925e+03 -3.032826e+03  1.000000e+02  9.905726e-02
 2.914502e+03 -2.914628e+03  1.000000e+02 -1.258650e-01
 3.007233e+03 -3.007268e+03  1.000000e+02 -3.476385e-02
 2.984625e+03 -2.984630e+03  1.000000e+02 -4.406098e-03
 3.020254e+03 -3.020290e+03  1.000000e+02 -3.574490e-02
 3.013345e+03 -3.013351e+03  1.000000e+02 -6.160327e-03
 3.004422e+03 -3.004424e+03  1.000000e+02 -1.812785e-03
 3.016841e+03 -3.016780e+03  1.000000e+02  6.115876e-02
 2.985361e+03 -2.985356e+03  1.000000e+02  4.672041e-03
 2.971797e+03 -2.971837e+03  1.000000e+02 -3.991658e-02
 2.974366e+03 -2.974334e+03  1.000000e+02  3.228914e-02
 3.050077e+03 -3.050035e+03  1.000000e+02  4.250238e-02
 2.990765e+03 -2.990853e+03  1.000000e+02 -8.847330e-02
 2.969648e+03 -2.969569e+03  1.000000e+02  7.883844e-02
 2.999231e+03 -2.999227e+03  1.000000e+02  3.779720e-03
 2.984622e+03 -2.984617e+03  1.000000e+02  5.262530e-03
 3.020787e+03 -3.020809e+03  1.000000e+02 -2.181442e-02
 3.026257e+03 -3.026237e+03  1.000000e+02  1.956524e-02
 3.019731e+03 -3.019711e+03  1.000000e+02  1.925671e-02
 2.946657e+03 -2.946625e+03  1.000000e+02  3.203494e-02
 3.007480e+03 -3.007493e+03  1.000000e+02 -1.292030e-02
 2.998935e+03 -2.998951e+03  1.000000e+02 -1.680531e-02
 3.029061e+03 -3.029011e+03  1.000000e+02  5.018828e-02
 3.028797e+03 -3.028773e+03  1.000000e+02  2.486279e-02
 2.987996e+03 -2.988083e+03  1.000000e+02 -8.651461e-02
 2.978235e+03 -2.978298e+03  1.000000e+02 -6.255197e-02
